"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
0,0,1,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
1,29.63,0,1,3,63.9
0,0,0,1,1,17.13
0,0,0,1,0,0
0,0,0,1,1,34.38
1,22.19,0,0,3,47.43
1,14.21,1,0,2,22.84
0,0,0,0,2,43.08
0,0,1,0,0,0
0,0,1,0,1,17.28
0,0,1,1,1,10.25
0,0,0,0,1,26.2
0,0,0,1,1,20.39
0,0,1,1,0,0
0,0,1,0,2,24.92
0,0,0,1,1,24.66
0,0,0,1,2,31.88
0,0,0,0,1,30.15
1,27.39,1,0,2,39.64
0,0,0,0,2,22.5
0,0,0,1,2,37.14
0,0,1,0,0,0
0,0,0,0,2,48.62
0,0,0,0,2,47.34
0,0,0,0,2,52.32
1,16.92,0,1,2,30.3
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,1,15.35
0,0,0,1,1,21.72
0,0,0,0,3,39.54
1,5.03,1,1,1,4.99
0,0,1,1,1,25.07
0,0,0,1,0,0
1,27.42,1,0,2,42.3
0,0,0,0,2,19.48
0,0,0,0,3,53.76
0,0,1,1,1,15.78
0,0,0,1,2,47.46
0,0,0,1,2,34.18
1,37.59,0,0,1,39.63
0,0,1,1,1,18
1,25.43,0,1,3,64.68
0,0,1,0,0,0
0,0,0,1,0,0
1,21.3,0,0,2,54.6
0,0,1,1,0,0
0,0,1,1,1,14.05
1,1.46,0,0,2,16.48
1,32.97,1,1,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,1,1,1,23.87
0,0,1,1,1,23.99
1,23.4,1,1,1,20.05
0,0,1,0,1,23.18
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,3,96.18
1,19.34,0,0,2,32.2
1,32.64,1,1,1,17.71
1,15.02,0,1,2,35.76
1,19.55,1,0,1,19.49
1,22.81,0,1,4,112.44
1,15.81,0,1,3,26.88
0,0,1,0,2,39.88
1,14.88,1,0,4,41.4
0,0,0,1,2,42.4
1,20.1,0,1,2,49.88
1,26.53,1,0,1,20.83
0,0,0,0,2,39.34
1,23.08,0,1,3,58.23
0,0,1,0,0,0
0,0,0,0,1,32.93
1,10.56,0,0,2,19.82
0,0,0,1,2,51.82
0,0,1,0,0,0
1,30.49,1,1,0,0
0,0,1,0,1,11.92
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,1,2,45.92
0,0,0,0,1,33.86
1,20.81,1,0,2,25.04
1,19.23,1,0,2,27.24
1,17.12,0,0,1,16.68
1,22.77,1,0,1,17.35
0,0,1,1,0,0
0,0,0,1,1,26.43
0,0,1,0,1,27.44
0,0,0,0,2,41.72
0,0,1,0,0,0
0,0,0,1,1,22.67
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,1,1,14.82
0,0,0,0,3,65.58
0,0,0,1,2,8.66
1,19.86,0,0,3,43.77
0,0,0,0,2,23.52
0,0,1,0,2,24.22
0,0,1,0,0,0
1,12.2,0,0,4,63.36
0,0,0,1,0,0
0,0,1,1,1,21.91
0,0,0,0,2,39.46
0,0,0,1,2,37.24
1,45.87,1,1,0,0
1,29.96,1,0,0,0
1,17.64,0,1,3,62.67
0,0,0,1,0,0
0,0,1,0,1,14.92
0,0,1,0,0,0
0,0,1,0,1,12.06
0,0,1,0,1,19.13
0,0,1,1,2,54.42
0,0,0,1,1,19.16
1,14.11,1,0,1,13.35
0,0,1,1,1,17.25
1,25.82,0,0,4,80.12
0,0,1,1,1,15.74
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,1,11.77
0,0,1,1,0,0
0,0,0,0,1,12.29
1,13.85,0,0,2,30.64
0,0,1,0,0,0
0,0,0,1,2,55.56
1,18.47,0,1,3,45.63
0,0,0,0,1,22.61
0,0,1,1,1,14.7
0,0,1,0,0,0
0,0,0,1,2,50.08
0,0,1,1,1,26
0,0,1,0,1,22.07
0,0,1,1,1,9.41
0,0,1,1,1,21.82
1,21.88,0,0,3,71.07
1,8.69,0,1,3,41.79
0,0,0,1,2,34.98
0,0,0,0,2,53.1
0,0,0,0,2,45.76
1,26.39,0,0,1,29.46
0,0,0,1,2,48.44
0,0,1,1,1,9.72
0,0,0,0,3,32.67
1,30.57,1,0,0,0
0,0,1,1,0,0
0,0,0,1,1,21.07
0,0,1,1,0,0
0,0,1,0,1,16.52
0,0,0,0,4,84.08
0,0,0,1,3,32.34
0,0,1,1,1,11.27
1,32.03,0,1,4,134.56
0,0,1,0,2,27.94
0,0,1,0,2,12.68
0,0,0,1,2,55.64
0,0,1,0,0,0
0,0,0,1,2,36.16
0,0,0,0,2,36
1,11.9,0,1,2,31.94
0,0,1,1,0,0
0,0,1,0,2,57.8
0,0,1,1,1,28.07
1,7.09,0,1,1,11.76
0,0,0,0,1,16.73
0,0,0,0,1,31.48
1,13.2,0,0,1,21.3
0,0,1,0,0,0
1,36.38,1,0,4,114.44
0,0,0,1,1,15.64
0,0,0,0,2,58.74
0,0,0,1,2,43.5
1,12.47,0,0,3,33.81
0,0,0,1,2,72.74
0,0,1,1,0,0
1,30.37,1,1,3,81.99
0,0,1,1,1,22.27
1,18.21,0,0,2,35.46
0,0,0,0,1,14.66
0,0,0,0,1,22.73
1,35.19,1,1,3,74.34
0,0,0,0,0,0
0,0,0,0,3,59.07
1,29.87,0,1,3,68.49
0,0,1,0,1,18.14
0,0,0,1,2,35.68
0,0,1,1,1,7.87
0,0,1,1,0,0
1,22.14,1,1,1,20.92
0,0,0,0,1,15
0,0,1,1,2,17.3
0,0,0,0,1,21.85
1,43.66,1,0,0,0
0,0,0,1,2,51.18
0,0,0,0,2,76.68
1,27.31,0,0,2,35.62
0,0,0,1,2,40.5
0,0,0,0,2,39.84
0,0,0,1,0,0
0,0,1,0,0,0
1,23.74,1,0,1,19.75
0,0,0,1,1,10.09
0,0,0,0,1,30.27
0,0,0,0,2,31.28
0,0,0,0,1,23.46
0,0,0,0,0,0
0,0,1,0,3,72.48
0,0,1,0,0,0
0,0,0,0,2,51.7
0,0,0,0,3,82.65
1,19.29,0,1,2,36.02
1,15.38,0,1,2,35.48
1,33.83,1,1,0,0
1,18.16,1,0,5,92.65
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,1,3,48.09
0,0,0,1,1,19.65
0,0,1,1,0,0
0,0,1,0,1,18.38
0,0,0,0,3,70.95
0,0,0,0,1,28.68
0,0,1,1,0,0
1,13.17,0,1,2,44
0,0,1,1,1,19.74
0,0,1,1,1,17.68
0,0,0,1,2,55.3
0,0,0,1,1,11.61
0,0,0,1,3,59.49
1,26.85,0,1,3,70.53
0,0,0,0,2,33.72
0,0,0,1,2,53.24
0,0,0,1,0,0
0,0,1,1,1,20.96
0,0,0,0,2,60.94
0,0,1,1,1,12.23
0,0,1,1,1,20.38
0,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,2,24.8
0,0,0,1,1,20.38
0,0,0,1,2,38.76
1,20.96,1,1,1,23.45
0,0,1,0,1,13.11
0,0,0,1,2,50.3
0,0,1,0,2,45.74
1,19.31,0,0,2,27.62
0,0,1,0,1,17.38
0,0,0,1,1,14.81
0,0,1,1,0,0
1,11.8,0,0,2,37.4
0,0,1,1,1,20.36
0,0,0,0,1,18.81
0,0,1,0,1,11.26
0,0,0,0,2,29.7
1,18.78,0,1,3,54.66
1,19.21,0,0,2,35.9
0,0,0,0,1,20.35
0,0,1,1,0,0
0,0,1,0,2,63.98
1,2.45,0,0,3,29.61
1,21.03,0,1,2,32.62
0,0,0,0,2,72
0,0,0,1,2,52.54
0,0,0,1,3,41.61
0,0,1,0,0,0
0,0,0,1,2,45.56
0,0,0,0,1,21.92
1,36.02,1,1,1,25.92
1,25.6,1,0,3,74.58
1,40.15,1,0,1,21.15
0,0,1,0,2,61.4
0,0,0,1,0,0
1,23.51,0,0,2,34.3
0,0,1,0,0,0
1,18.84,1,1,2,27.74
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,1,2,19.54
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,1,0,0
1,32.97,0,0,3,92.73
0,0,1,1,2,37.46
0,0,0,1,2,39.88
1,25.33,1,1,2,38.96
0,0,0,1,1,14.12
0,0,0,0,2,35.74
0,0,0,0,1,18.94
0,0,1,1,1,19.78
0,0,0,0,1,18.4
0,0,1,1,0,0
0,0,0,1,0,0
0,0,1,1,1,11.87
0,0,0,1,1,28.88
0,0,0,0,0,0
1,22.86,0,1,2,51.16
0,0,1,1,0,0
1,17.6,0,0,2,49.38
0,0,1,1,0,0
0,0,0,0,2,36.42
0,0,0,1,1,27.45
0,0,0,1,0,0
0,0,1,0,2,49.2
0,0,0,0,1,19.73
1,21.02,0,1,3,69.45
0,0,0,1,1,18.06
0,0,0,0,1,15.74
0,0,0,0,5,107.35
1,20.41,0,0,3,66.69
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,1,2,41.22
1,10.07,1,1,1,15.18
0,0,1,0,1,16.28
1,18.94,0,0,3,70.41
0,0,1,1,1,20.51
0,0,1,0,1,22.74
0,0,1,1,0,0
0,0,0,1,1,20.71
0,0,0,0,3,68.19
1,32.08,0,1,2,54.6
0,0,0,0,1,20.74
0,0,0,1,3,58.32
0,0,1,0,0,0
1,25.34,1,0,1,18.26
1,33.43,1,0,1,23.36
1,26.37,0,0,2,45.26
0,0,1,0,1,13.9
0,0,1,0,1,19.65
1,17.28,0,0,1,19.62
1,31.78,0,0,2,67.44
0,0,1,1,0,0
0,0,1,0,1,14.94
0,0,1,1,0,0
0,0,1,0,0,0
1,24.22,1,0,1,19.13
0,0,0,1,1,27.43
0,0,1,0,0,0
0,0,0,0,2,45.58
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,0,1,22.05
0,0,1,1,0,0
0,0,1,0,1,18.42
0,0,0,1,2,33.44
1,10.58,0,1,2,33.82
0,0,0,0,0,0
0,0,1,1,0,0
0,0,1,1,1,22.79
1,24.11,0,1,2,42.64
1,20.64,0,1,3,52.35
0,0,0,0,2,29.02
1,15.17,0,1,2,42.38
0,0,1,1,1,18.71
0,0,0,0,3,37.02
1,32.61,1,1,1,20.87
0,0,0,0,2,63.44
1,29.57,1,1,1,21.49
0,0,1,1,1,12.28
0,0,0,0,3,36.09
0,0,1,0,0,0
0,0,0,0,2,22.52
0,0,0,1,3,55.23
0,0,0,0,1,35.09
0,0,1,0,1,16.19
1,7.66,0,1,2,28.6
0,0,0,0,2,42.1
0,0,0,1,2,49.32
0,0,0,0,1,1.09
0,0,1,0,2,28.04
0,0,1,1,0,0
0,0,0,0,2,27.3
0,0,0,0,2,39.48
0,0,0,0,3,78.81
1,26.1,1,1,1,21.43
1,7.82,1,0,4,23.08
0,0,0,0,1,10.74
0,0,1,1,1,18.34
0,0,1,0,1,14.88
0,0,1,1,0,0
0,0,0,0,1,32.14
1,25.73,0,1,2,63.24
1,24.35,0,0,2,51.18
0,0,0,0,1,27.61
0,0,0,0,1,19.32
0,0,0,0,2,49.08
1,26.46,1,0,0,0
1,9.52,0,1,2,27.46
0,0,0,1,1,21.65
0,0,0,0,1,29.32
0,0,1,0,0,0
1,24.32,0,1,4,89.48
1,8.7,0,0,2,34.7
0,0,0,1,1,19.44
0,0,0,0,3,89.34
0,0,1,1,1,16.47
1,31.83,1,0,3,66.72
0,0,1,1,0,0
0,0,0,0,0,0
0,0,1,1,1,25.48
0,0,0,0,2,35.56
0,0,0,1,2,35.44
0,0,1,0,0,0
0,0,0,1,2,64.06
1,24.51,1,1,0,0
0,0,0,0,1,23.62
0,0,1,1,1,9.52
0,0,1,1,1,19.8
1,15.87,1,0,3,39.84
0,0,0,0,1,10.62
0,0,0,0,2,30.68
0,0,0,0,3,56.7
0,0,1,0,0,0
1,34.95,1,1,1,23.53
0,0,0,1,1,23.87
0,0,1,1,1,12.63
0,0,1,0,1,23.27
1,19.42,0,1,2,25.32
0,0,0,1,1,22.12
0,0,0,0,2,45.04
0,0,1,1,0,0
1,42.97,1,1,3,93.39
0,0,0,1,2,39.6
1,16.8,0,0,4,78.88
1,23.34,1,1,1,22.18
0,0,1,1,1,19.81
0,0,1,0,1,26.02
0,0,1,1,1,18.86
0,0,0,0,2,46.86
0,0,0,0,1,23.86
1,18.71,0,0,2,35.36
1,25.34,0,1,2,34.2
1,10.21,0,1,2,27.52
0,0,1,1,0,0
0,0,1,1,0,0
1,8.36,1,1,2,22.04
0,0,0,0,2,38.66
0,0,1,0,0,0
0,0,0,0,1,22.06
0,0,0,1,1,35.11
0,0,0,0,1,18.49
1,34.45,1,1,3,82.59
0,0,1,0,2,27.56
0,0,0,0,4,61.44
1,23.2,1,0,2,27.7
1,14.58,0,1,3,61.29
1,20.85,1,1,1,14.74
0,0,0,0,2,43.22
0,0,0,1,3,56.43
0,0,0,0,2,41.78
0,0,1,1,0,0
0,0,0,0,2,31.06
0,0,0,0,0,0
0,0,0,0,1,20.94
0,0,1,0,1,13.29
1,18.36,0,0,2,40.74
0,0,1,1,0,0
0,0,0,1,2,45.52
1,29.85,0,0,2,45.4
1,18.08,0,0,3,60.81
0,0,0,1,0,0
0,0,1,1,1,18.18
0,0,1,1,0,0
0,0,0,0,1,25.34
1,17.18,1,1,2,18.64
0,0,1,0,1,12.23
0,0,1,1,2,32.72
0,0,0,0,2,44.3
0,0,0,1,5,131.2
0,0,0,1,0,0
0,0,0,0,1,8.08
1,26.27,1,0,3,54.09
0,0,1,0,1,19.44
0,0,1,1,1,13.49
0,0,1,1,1,23.47
0,0,0,1,2,40.46
1,36.05,0,0,1,33.94
0,0,0,0,2,33.7
0,0,0,0,2,39.18
0,0,1,0,0,0
0,0,1,1,2,50.24
0,0,0,1,0,0
0,0,0,0,3,74.97
0,0,0,1,1,17.23
1,56.34,1,1,2,70.94
0,0,1,1,0,0
0,0,0,1,1,30.27
1,33.66,1,0,2,52.06
1,17.36,0,0,4,71.6
0,0,0,0,2,33.5
1,41.68,1,0,0,0
0,0,0,0,1,10.15
1,17.73,0,0,4,90.44
0,0,1,0,0,0
0,0,0,1,3,76.86
0,0,1,0,1,17.33
1,12.84,0,0,2,44.68
0,0,0,0,1,28.84
0,0,0,1,2,54.28
0,0,0,1,1,15.75
1,30.29,0,0,3,83.28
0,0,0,1,1,28.71
0,0,1,0,0,0
0,0,0,0,2,38.16
0,0,0,1,1,16.56
0,0,0,0,0,0
0,0,0,1,1,14.76
1,9.93,0,1,1,11.78
1,21.81,0,1,4,71.36
0,0,0,1,0,0
1,9.38,0,0,1,6.24
0,0,0,1,2,48.08
0,0,0,0,2,34.44
0,0,0,1,4,82.4
0,0,0,1,2,41.36
0,0,0,1,2,34.3
0,0,0,0,3,44.85
0,0,0,0,3,31.05
0,0,1,1,0,0
0,0,0,1,2,46.04
1,19.47,0,0,3,47.28
0,0,0,0,2,40.32
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,0,2,66.28
0,0,1,1,0,0
0,0,0,0,4,87.32
0,0,1,1,0,0
0,0,0,0,3,47.22
0,0,0,1,3,32.58
0,0,0,0,1,21.8
0,0,1,0,1,23.91
0,0,1,1,1,25.26
0,0,0,1,1,15.13
0,0,0,0,2,47.34
0,0,0,1,0,0
1,9.52,0,0,2,30.98
0,0,0,0,1,18.47
0,0,0,0,1,13.14
0,0,0,0,3,73.14
1,35.14,1,0,0,0
0,0,0,0,2,41.46
0,0,0,1,2,21.98
0,0,1,0,1,13.07
0,0,0,1,1,32.43
0,0,0,0,2,40.54
0,0,0,0,1,35.77
0,0,0,1,3,70.92
0,0,1,1,0,0
0,0,0,0,2,43.38
0,0,0,1,1,15.78
1,10.82,0,0,2,40.82
1,39.72,1,0,1,27.14
0,0,0,0,2,55.56
0,0,1,1,1,18.48
0,0,0,0,1,21.93
1,25.44,1,1,1,20.38
0,0,0,1,2,26.06
1,26.62,1,1,0,0
0,0,0,1,1,23.97
0,0,0,0,2,43.36
0,0,0,0,3,56.79
0,0,1,1,0,0
0,0,1,0,1,3.81
0,0,1,0,0,0
1,27.23,1,0,2,40.34
0,0,1,0,0,0
0,0,0,0,1,17.11
0,0,1,1,0,0
0,0,0,0,1,23.01
0,0,0,0,3,80.01
0,0,0,1,1,11.7
1,26.63,0,1,4,112.84
1,16.97,0,0,1,11.54
0,0,0,1,2,23.08
0,0,1,1,1,21.69
0,0,0,1,1,21.89
0,0,1,1,1,11.14
1,15.59,0,1,3,45.12
1,19.13,0,0,2,38.6
1,27.27,0,1,2,44.1
0,0,1,0,0,0
0,0,0,1,4,50.32
1,18.06,1,0,3,48.12
0,0,1,0,0,0
0,0,0,0,1,18.43
0,0,0,1,1,27.39
0,0,1,0,2,19.86
0,0,0,0,0,0
0,0,1,1,3,81.51
1,29.72,0,1,2,44.14
0,0,1,0,1,24.87
0,0,0,1,0,0
0,0,1,0,2,61.88
0,0,0,0,2,39.6
0,0,1,1,0,0
0,0,1,1,2,45.38
0,0,0,0,3,65.73
0,0,0,0,1,16.93
1,12.25,0,1,4,84.88
0,0,0,0,1,25.95
0,0,1,0,0,0
0,0,1,1,1,7.28
0,0,0,0,2,47.44
0,0,1,0,0,0
0,0,0,0,1,21.47
1,35.37,1,0,1,24.38
0,0,0,1,2,48.94
0,0,0,1,2,43.1
0,0,1,0,0,0
0,0,0,0,1,35.03
1,23.4,1,0,1,19.3
1,28.3,0,0,4,102.92
0,0,0,0,3,55.44
0,0,0,1,0,0
0,0,0,0,2,41.44
0,0,0,0,1,20.09
1,12.68,0,0,2,32.8
0,0,0,1,4,124.04
1,13.2,0,0,1,11.35
0,0,1,0,1,18.25
0,0,0,1,3,49.08
0,0,0,1,1,23.73
0,0,1,0,0,0
0,0,0,0,2,31.5
0,0,0,1,3,65.49
0,0,1,0,1,20.64
0,0,1,0,1,16.07
0,0,0,1,1,17.06
0,0,1,0,1,10.04
0,0,0,0,1,17.95
0,0,1,0,0,0
1,22.09,0,1,2,41.54
0,0,1,0,0,0
1,28.4,1,0,1,23.87
1,19.82,1,0,0,0
0,0,1,1,0,0
0,0,0,1,5,85.25
1,30.3,0,1,1,31.64
0,0,0,0,1,29.97
0,0,0,0,1,28.39
1,24.86,0,0,3,62.37
0,0,0,0,2,38.52
0,0,1,1,1,15.14
0,0,0,0,1,20.07
0,0,0,0,1,18.6
0,0,0,0,1,26.62
0,0,0,1,1,30.32
0,0,0,1,2,46.28
1,33.71,1,0,1,25.32
0,0,1,1,1,17.11
0,0,1,1,1,17.46
0,0,0,0,4,114.44
0,0,1,1,4,133.64
0,0,1,1,0,0
1,19.98,0,1,4,73.28
0,0,0,1,1,15.65
0,0,0,0,2,44.06
0,0,0,1,1,15.25
0,0,1,1,0,0
1,22.79,0,0,3,61.17
0,0,0,0,3,65.46
0,0,1,0,1,12.81
1,18.07,0,1,1,21.31
0,0,1,1,0,0
0,0,0,1,3,49.71
0,0,0,0,2,40.76
0,0,1,1,0,0
0,0,0,1,1,17.48
0,0,0,1,2,33.96
0,0,1,1,1,19.31
0,0,0,1,2,22.6
0,0,1,1,0,0
0,0,0,1,1,14.63
0,0,0,0,0,0
0,0,1,1,0,0
1,33,1,1,0,0
0,0,1,0,1,25.05
0,0,1,1,3,25.38
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,1,1,20.34
0,0,1,1,1,16.09
0,0,0,1,1,24.15
0,0,1,0,2,19.8
0,0,0,1,1,29.56
1,13.89,1,1,2,25.32
0,0,0,0,1,28.19
0,0,1,1,1,20.97
0,0,1,0,2,66.86
1,21.73,1,0,0,0
0,0,0,0,3,88.41
0,0,0,0,1,26.51
0,0,1,1,0,0
1,6.03,1,0,2,16
0,0,0,1,2,34.96
0,0,0,1,2,36.56
0,0,0,0,1,19.94
0,0,1,0,1,12.54
1,48.68,1,1,3,98.61
1,23.03,0,0,4,103.12
0,0,0,0,0,0
0,0,0,1,1,19.11
0,0,0,0,2,40.32
0,0,1,1,1,22.72
0,0,0,1,2,53.46
0,0,0,1,2,26.06
1,6.49,0,1,2,19.1
0,0,0,1,3,73.71
1,34.97,1,0,0,0
0,0,0,0,2,44.66
0,0,1,1,0,0
0,0,0,1,2,35.38
0,0,0,1,0,0
0,0,0,1,1,19.56
0,0,1,0,2,14.1
0,0,1,1,0,0
0,0,0,0,1,24.92
0,0,0,1,3,71.91
0,0,0,1,2,41.58
0,0,1,1,1,8.04
1,26.72,0,0,4,92.88
0,0,1,0,1,23.43
0,0,0,1,1,15.59
1,25.6,0,0,2,49.94
0,0,0,1,4,127.64
0,0,0,0,0,0
0,0,1,0,1,21.07
0,0,1,1,0,0
1,17.33,0,1,3,59.49
0,0,1,1,0,0
0,0,0,0,3,77.73
0,0,0,0,1,16.67
0,0,0,1,0,0
0,0,1,1,0,0
1,8.5,1,1,2,26.56
0,0,0,0,2,43.86
0,0,0,0,2,42.56
0,0,0,1,1,22.17
1,11.24,0,1,2,19.7
1,17.3,0,0,2,51.4
0,0,1,0,0,0
1,25.51,0,0,2,47.98
0,0,0,0,3,45.81
0,0,0,0,2,41.9
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,1,18.13
0,0,0,1,3,68.43
0,0,0,1,1,11.48
1,41.49,1,1,3,84.93
0,0,0,1,1,15.69
0,0,0,1,1,18.49
0,0,0,1,2,10.94
1,20.29,0,0,3,60.96
1,22.93,1,0,1,22.46
0,0,1,0,0,0
0,0,0,0,0,0
1,7.85,1,1,1,4.73
0,0,0,1,3,33.42
1,21.99,0,1,5,109.9
0,0,1,1,0,0
0,0,1,0,0,0
1,20.41,0,0,4,55.64
1,23.87,0,1,1,29.68
0,0,0,0,1,30.45
0,0,1,0,0,0
0,0,1,0,3,63.06
0,0,1,1,1,22.71
0,0,0,1,3,50.91
0,0,0,0,3,87.54
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,2,39.7
0,0,0,0,3,61.38
1,25.75,1,1,1,18.57
0,0,1,0,0,0
1,23.55,1,1,1,23.43
0,0,0,0,2,51.34
0,0,1,1,1,19.67
0,0,0,1,0,0
1,41.51,1,0,0,0
0,0,0,1,2,33.06
0,0,1,0,1,27.49
1,20.29,0,0,2,46.74
0,0,0,1,1,28.44
0,0,1,1,0,0
1,24.31,0,0,2,39.6
0,0,1,0,0,0
0,0,0,1,2,54.3
0,0,0,1,2,42.78
0,0,0,0,1,18.26
0,0,0,0,2,45.02
0,0,0,0,0,0
0,0,0,1,0,0
1,1.39,0,0,4,37.76
0,0,0,1,3,59.76
0,0,0,0,3,80.61
0,0,0,1,4,67.96
0,0,1,1,0,0
0,0,0,1,2,39.4
0,0,1,0,1,26.36
1,13.76,0,1,2,36.88
0,0,0,0,1,30.27
0,0,1,0,0,0
1,19.8,0,0,4,74.8
0,0,1,0,0,0
0,0,1,0,1,23.74
0,0,0,1,2,17
0,0,1,0,2,28.42
0,0,0,0,2,51.36
0,0,1,0,1,24.58
0,0,1,1,0,0
0,0,1,0,1,18.55
0,0,0,0,1,8.12
0,0,1,0,0,0
1,12.61,1,0,2,19.44
0,0,1,0,0,0
0,0,1,0,1,12.6
1,32.11,1,1,1,24.81
0,0,1,0,0,0
0,0,0,1,1,16.97
0,0,0,0,2,61.74
0,0,0,1,1,21.52
0,0,0,0,2,12.5
0,0,0,1,2,33.32
0,0,0,1,2,34.64
1,16.77,0,0,4,70.56
0,0,0,1,1,16.19
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,0,3,54.33
0,0,0,0,3,30.78
0,0,0,0,1,12.36
1,25.61,0,1,3,73.92
1,22.76,0,1,2,40.96
0,0,0,1,1,16.98
1,10.39,0,0,2,32.62
0,0,1,0,1,9.33
0,0,0,0,2,38.46
1,5.74,0,1,1,14.25
1,13.09,0,1,3,59.85
0,0,0,0,1,19.04
0,0,0,1,2,41.58
1,28.65,1,1,5,97.35
0,0,0,0,2,30.6
0,0,0,0,1,21.2
0,0,0,1,2,47.08
0,0,0,0,1,17.33
0,0,0,0,3,47.4
0,0,0,1,3,79.2
1,21.75,0,0,5,86.35
0,0,0,1,1,24.42
0,0,0,0,1,11.94
0,0,1,0,2,39.86
0,0,1,1,1,25.06
1,27.36,0,1,4,107.2
0,0,1,1,0,0
0,0,0,0,2,33.18
1,13.05,0,0,2,19.72
0,0,0,1,1,7.84
0,0,1,1,1,12.33
1,10.61,1,1,2,15
1,6.86,0,1,2,38.66
0,0,1,0,1,15.25
1,32.28,0,0,1,25
1,7.68,0,0,2,29
1,26.59,0,1,1,29.62
0,0,0,1,1,17.38
0,0,1,0,0,0
0,0,0,0,3,70.29
0,0,1,1,0,0
1,16.87,1,0,2,24.48
0,0,0,0,1,17.01
0,0,0,0,1,10.83
0,0,0,1,0,0
0,0,0,0,1,30.36
0,0,0,1,1,8.11
0,0,0,0,1,22.63
1,27.74,0,1,2,61.78
0,0,0,1,3,65.7
0,0,0,1,1,26.62
0,0,1,0,0,0
0,0,1,0,0,0
1,26.21,0,0,3,70.56
1,19.33,1,0,0,0
1,17.51,1,0,2,19.18
1,32.39,0,0,2,53.02
1,30.97,1,1,2,42.22
0,0,1,0,0,0
0,0,0,0,2,29.6
0,0,0,1,1,14.3
1,21.85,0,0,1,23.53
0,0,1,0,0,0
0,0,1,1,1,17.63
1,23.89,0,0,1,24.51
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,0,3,45.3
0,0,0,1,2,45.6
0,0,0,0,2,33.08
1,19.34,0,1,3,66.3
0,0,0,1,1,28.01
0,0,1,0,2,24.86
1,36.68,1,1,0,0
1,27.06,0,0,3,84.18
0,0,0,0,1,23.26
1,25.34,0,1,2,49.04
0,0,0,1,2,39.92
0,0,1,0,1,19.39
0,0,0,1,1,28.75
0,0,1,1,1,4.48
0,0,0,1,1,18.58
0,0,0,1,1,27.05
0,0,0,1,2,33.4
0,0,0,1,1,33.18
0,0,0,0,2,37.04
0,0,0,0,1,15.74
0,0,0,1,1,22.05
0,0,0,0,1,21.54
0,0,0,0,0,0
0,0,0,0,2,52.14
0,0,1,1,1,25.45
0,0,0,0,1,14.04
0,0,0,0,3,30.24
0,0,0,0,1,11.82
0,0,1,0,0,0
1,31.13,1,0,1,26.6
1,21.78,0,1,3,67.05
0,0,1,1,0,0
0,0,0,1,1,22.85
0,0,0,0,3,80.1
0,0,0,0,1,22.33
0,0,0,0,1,14.62
0,0,0,1,2,27.56
1,21.55,0,0,2,33.82
1,18.46,1,1,1,15.7
0,0,0,0,2,61.78
0,0,1,1,2,21.76
1,33,0,0,4,109.12
0,0,1,1,0,0
0,0,0,1,2,53.14
0,0,0,0,1,26.05
1,26.65,0,1,2,58.2
1,24.67,0,1,2,48.1
0,0,0,0,1,14.35
0,0,1,1,1,11.41
0,0,0,1,1,10.18
1,20.08,0,0,1,19.34
0,0,1,1,2,19.64
0,0,1,0,2,21.38
1,33.81,0,0,2,46.62
0,0,0,0,1,16.46
1,17.08,0,0,1,16.69
1,21.44,0,0,3,65.76
0,0,0,1,2,30.04
0,0,0,1,2,43.82
1,10.9,0,0,3,43.29
0,0,0,1,0,0
1,22.79,0,1,2,54.3
0,0,1,1,1,16.94
0,0,0,0,1,25.12
0,0,1,0,0,0
0,0,1,0,1,17.68
0,0,0,0,1,34.58
0,0,0,0,2,43.28
0,0,1,0,0,0
1,41.59,1,1,0,0
0,0,0,1,2,46.14
0,0,0,0,1,12.9
1,11.54,0,0,5,51.4
1,15.81,0,1,1,14
0,0,0,0,2,57.66
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,1,1,13.4
0,0,1,1,1,21.93
0,0,0,0,2,31.04
0,0,0,1,2,56.36
0,0,1,1,1,20.78
0,0,1,0,2,27.88
0,0,0,1,4,66.84
1,6.95,0,0,3,19.53
0,0,1,0,2,20.78
0,0,1,1,1,19.71
0,0,0,1,4,82.16
